Invoice ID,Branch,City,Customer type,Product line,Unit price,Quantity,Review Quantity,Check,Tax 5%, Total ,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
359-94-5395,B,Mandalay,Normal,Health and beauty,92.78,1,1,,4.6%, $92.78 ,3/15/2019,10:50:00 AM,Credit card,92.78,4.761904762,4.639,9.8
401-09-4232,C,Naypyitaw,Customer,Home and lifestyle,86.69,5,5,,21.7%, $433.45 ,2/11/2019,6:38:00 PM,Ewallet,433.45,4.761904762,21.6725,9.4
751-15-6198,B,Mandalay,Normal,Sports and travel,23.01,6,6,,6.9%, $138.06 ,1/12/2019,4:45:00 PM,Ewallet,138.06,4.761904762,6.903,7.9
324-41-6833,C,Naypyitaw,Customer,Electronic accessories,30.2,8,8,,12.1%, $241.60 ,3/3/2019,7:30:00 PM,Ewallet,241.6,4.761904762,12.08,5.1
474-33-8305,C,Naypyitaw,Customer,Fashion accessories,67.39,7,7,,23.6%, $471.73 ,3/23/2019,1:23:00 PM,Ewallet,471.73,4.761904762,23.5865,6.9
759-29-9521,A,Yangon,Customer,Fashion accessories,48.96,9,9,,22.0%, $440.64 ,3/4/2019,11:27:00 AM,Cash,440.64,4.761904762,22.032,8
831-81-6575,B,Mandalay,Customer,Electronic accessories,75.59,9,9,,34.0%, $680.31 ,2/23/2019,11:12:00 AM,Cash,680.31,4.761904762,34.0155,8
220-68-6701,A,Yangon,Normal,Home and lifestyle,77.47,4,4,,15.5%, $309.88 ,3/17/2019,4:36:00 PM,Cash,309.88,4.761904762,15.494,4.2
618-34-8551,A,Yangon,Normal,Sports and travel,93.18,2,2,,9.3%, $186.36 ,1/16/2019,6:41:00 PM,Credit card,186.36,4.761904762,9.318,8.5
257-60-7754,A,Yangon,Normal,Electronic accessories,50.23,4,4,,10.0%, $200.92 ,1/8/2019,5:12:00 PM,Cash,200.92,4.761904762,10.046,9
559-61-5987,B,Mandalay,Normal,Health and beauty,17.75,1,1,,0.9%, $17.75 ,1/14/2019,10:38:00 AM,Cash,17.75,4.761904762,0.8875,8.6
189-55-2313,C,Naypyitaw,Normal,Fashion accessories,62.18,10,10,,31.1%, $621.80 ,1/31/2019,10:33:00 AM,Ewallet,621.8,4.761904762,31.09,6
565-91-4567,B,Mandalay,Normal,Health and beauty,10.75,8,8,,4.3%, $86.00 ,3/15/2019,2:38:00 PM,Ewallet,86,4.761904762,4.3,6.2
380-60-5336,A,Yangon,Normal,Electronic accessories,40.26,10,10,,20.1%, $402.60 ,2/24/2019,6:06:00 PM,Credit card,402.6,4.761904762,20.13,5
815-04-6282,C,Naypyitaw,Customer,Sports and travel,64.97,5,5,,16.2%, $324.85 ,2/8/2019,12:52:00 PM,Credit card,324.85,4.761904762,16.2425,6.5
674-56-6360,A,Yangon,Normal,Electronic accessories,95.15,1,1,,4.8%, $95.15 ,3/22/2019,2:00:00 PM,Cash,95.15,4.761904762,4.7575,6
778-34-2523,A,Yangon,Customer,Electronic accessories,48.62,8,8,,19.4%, $388.96 ,1/24/2019,10:57:00 AM,Cash,388.96,4.761904762,19.448,5
499-27-7781,B,Mandalay,Normal,Food and beverages,53.21,8,8,,21.3%, $425.68 ,3/14/2019,4:45:00 PM,Ewallet,425.68,4.761904762,21.284,5
477-59-2456,C,Naypyitaw,Normal,Fashion accessories,45.44,7,7,,15.9%, $318.08 ,1/23/2019,11:15:00 AM,Cash,318.08,4.761904762,15.904,9.2
832-51-6761,A,Yangon,Normal,Food and beverages,33.88,8,8,,13.6%, $271.04 ,1/19/2019,8:29:00 PM,Ewallet,271.04,4.761904762,13.552,9.6
869-11-3082,B,Mandalay,Customer,Health and beauty,96.16,4,4,,19.2%, $384.64 ,1/27/2019,8:03:00 PM,Credit card,384.64,4.761904762,19.232,8.4
190-59-3964,B,Mandalay,Customer,Food and beverages,47.16,5,5,,11.8%, $235.80 ,2/3/2019,2:35:00 PM,Credit card,235.8,4.761904762,11.79,6
366-43-6862,B,Mandalay,Normal,Electronic accessories,52.89,4,4,,10.6%, $211.56 ,3/25/2019,4:32:00 PM,Ewallet,211.56,4.761904762,10.578,6.7
186-43-8965,A,Yangon,Customer,Home and lifestyle,47.68,2,2,,4.8%, $95.36 ,2/24/2019,10:10:00 AM,Credit card,95.36,4.761904762,4.768,4.1
784-21-9238,C,Naypyitaw,Customer,Sports and travel,10.17,1,1,,0.5%, $10.17 ,2/7/2019,2:15:00 PM,Cash,10.17,4.761904762,0.5085,5.9
276-75-6884,A,Yangon,Normal,Health and beauty,68.71,3,3,,10.3%, $206.13 ,3/4/2019,10:05:00 AM,Cash,206.13,4.761904762,10.3065,8.7
109-86-4363,B,Mandalay,Customer,Sports and travel,60.08,7,7,,21.0%, $420.56 ,2/14/2019,11:36:00 AM,Credit card,420.56,4.761904762,21.028,4.5
569-76-2760,A,Yangon,Customer,Sports and travel,22.01,4,4,,4.4%, $88.04 ,1/29/2019,6:15:00 PM,Credit card,88.04,4.761904762,4.402,6.6
222-42-0244,B,Mandalay,Customer,Health and beauty,72.11,9,9,,32.4%, $648.99 ,1/28/2019,1:53:00 PM,Credit card,648.99,4.761904762,32.4495,7.7
760-53-9233,A,Yangon,Customer,Fashion accessories,41.28,3,3,,6.2%, $123.84 ,3/26/2019,6:37:00 PM,Credit card,123.84,4.761904762,6.192,8.5
538-22-0304,C,Naypyitaw,Normal,Electronic accessories,64.95,10,10,,32.5%, $649.50 ,3/24/2019,6:27:00 PM,Cash,649.5,4.761904762,32.475,5.2
416-17-9926,A,Yangon,Customer,Electronic accessories,74.22,10,10,,37.1%, $742.20 ,1/1/2019,2:42:00 PM,Credit card,742.2,4.761904762,37.11,4.3
237-44-6163,A,Yangon,Normal,Electronic accessories,10.56,8,8,,4.2%, $84.48 ,1/24/2019,5:43:00 PM,Cash,84.48,4.761904762,4.224,7.6
636-17-0325,B,Mandalay,Normal,Health and beauty,62.57,4,4,,12.5%, $250.28 ,2/25/2019,6:37:00 PM,Cash,250.28,4.761904762,12.514,9.5
343-75-9322,B,Mandalay,Customer,Sports and travel,11.85,8,8,,4.7%, $94.80 ,1/9/2019,4:34:00 PM,Cash,94.8,4.761904762,4.74,4.1
528-14-9470,A,Yangon,Customer,Health and beauty,91.3,1,1,,4.6%, $91.30 ,2/14/2019,2:42:00 PM,Ewallet,91.3,4.761904762,4.565,9.2
427-45-9297,B,Mandalay,Customer,Home and lifestyle,40.73,7,7,,14.3%, $285.11 ,3/12/2019,11:01:00 AM,Ewallet,285.11,4.761904762,14.2555,5.4
807-34-3742,A,Yangon,Normal,Fashion accessories,52.38,1,1,,2.6%, $52.38 ,3/26/2019,7:44:00 PM,Cash,52.38,4.761904762,2.619,5.8
288-62-1085,A,Yangon,Customer,Fashion accessories,38.54,5,5,,9.6%, $192.70 ,1/9/2019,1:34:00 PM,Ewallet,192.7,4.761904762,9.635,5.6
670-71-7306,B,Mandalay,Normal,Sports and travel,44.63,6,6,,13.4%, $267.78 ,1/2/2019,8:08:00 PM,Credit card,267.78,4.761904762,13.389,5.1
660-29-7083,C,Naypyitaw,Normal,Electronic accessories,55.87,10,10,,27.9%, $558.70 ,1/15/2019,3:01:00 PM,Cash,558.7,4.761904762,27.935,5.8
271-77-8740,C,Naypyitaw,Customer,Sports and travel,29.22,6,6,,8.8%, $175.32 ,1/1/2019,11:40:00 AM,Ewallet,175.32,4.761904762,8.766,5
497-36-0989,A,Yangon,Normal,Fashion accessories,51.94,3,3,,7.8%, $155.82 ,2/15/2019,3:21:00 PM,Cash,155.82,4.761904762,7.791,7.9
291-59-1384,B,Mandalay,Normal,Electronic accessories,60.3,1,1,,3.0%, $60.30 ,2/28/2019,5:38:00 PM,Cash,60.3,4.761904762,3.015,6
860-73-6466,A,Yangon,Customer,Sports and travel,39.47,2,2,,3.9%, $78.94 ,3/2/2019,4:16:00 PM,Credit card,78.94,4.761904762,3.947,5
549-23-9016,C,Naypyitaw,Customer,Food and beverages,14.87,2,2,,1.5%, $29.74 ,2/13/2019,6:15:00 PM,Credit card,29.74,4.761904762,1.487,8.9
896-34-0956,A,Yangon,Normal,Fashion accessories,21.32,1,1,,1.1%, $21.32 ,1/26/2019,12:43:00 PM,Cash,21.32,4.761904762,1.066,5.9
804-38-3935,A,Yangon,Customer,Electronic accessories,93.78,3,3,,14.1%, $281.34 ,1/30/2019,11:32:00 AM,Credit card,281.34,4.761904762,14.067,5.9
585-90-0249,A,Yangon,Customer,Electronic accessories,73.26,1,1,,3.7%, $73.26 ,1/27/2019,6:08:00 PM,Ewallet,73.26,4.761904762,3.663,9.7
862-29-5914,C,Naypyitaw,Normal,Sports and travel,22.38,1,1,,1.1%, $22.38 ,1/30/2019,5:08:00 PM,Credit card,22.38,4.761904762,1.119,8.6
845-94-6841,C,Naypyitaw,Customer,Food and beverages,72.88,9,9,,32.8%, $655.92 ,1/8/2019,7:38:00 PM,Cash,655.92,4.761904762,32.796,4
125-45-2293,A,Yangon,Normal,Fashion accessories,99.1,6,6,,29.7%, $594.60 ,1/19/2019,1:11:00 PM,Cash,594.6,4.761904762,29.73,4.2
843-73-4724,A,Yangon,Normal,Fashion accessories,74.1,1,1,,3.7%, $74.10 ,1/25/2019,11:05:00 AM,Cash,74.1,4.761904762,3.705,9.2
409-33-9708,A,Yangon,Normal,Fashion accessories,98.48,2,2,,9.8%, $196.96 ,2/19/2019,10:12:00 AM,Ewallet,196.96,4.761904762,9.848,9.2
658-66-3967,C,Naypyitaw,Normal,Health and beauty,53.19,7,7,,18.6%, $372.33 ,1/14/2019,3:42:00 PM,Ewallet,372.33,4.761904762,18.6165,5
866-70-2814,B,Mandalay,Normal,Electronic accessories,52.79,10,10,,26.4%, $527.90 ,2/25/2019,11:58:00 AM,Ewallet,527.9,4.761904762,26.395,10
160-22-2687,A,Yangon,Customer,Health and beauty,95.95,5,5,,24.0%, $479.75 ,1/23/2019,2:21:00 PM,Ewallet,479.75,4.761904762,23.9875,8.8
895-03-6665,B,Mandalay,Normal,Fashion accessories,36.51,9,9,,16.4%, $328.59 ,2/16/2019,10:52:00 AM,Cash,328.59,4.761904762,16.4295,4.2
770-42-8960,B,Mandalay,Normal,Food and beverages,21.12,8,8,,8.4%, $168.96 ,1/1/2019,7:31:00 PM,Cash,168.96,4.761904762,8.448,6.3
748-45-2862,A,Yangon,Customer,Home and lifestyle,28.31,4,4,,5.7%, $113.24 ,3/7/2019,6:35:00 PM,Cash,113.24,4.761904762,5.662,8.2
234-36-2483,B,Mandalay,Normal,Health and beauty,57.59,6,6,,17.3%, $345.54 ,2/15/2019,1:51:00 PM,Cash,345.54,4.761904762,17.277,5.1
316-66-3011,A,Yangon,Customer,Food and beverages,47.63,9,9,,21.4%, $428.67 ,1/23/2019,12:35:00 PM,Cash,428.67,4.761904762,21.4335,5
848-95-6252,C,Naypyitaw,Customer,Home and lifestyle,86.27,1,1,,4.3%, $86.27 ,2/20/2019,1:24:00 PM,Ewallet,86.27,4.761904762,4.3135,7
840-76-5966,A,Yangon,Customer,Sports and travel,12.76,2,2,,1.3%, $25.52 ,1/8/2019,6:06:00 PM,Ewallet,25.52,4.761904762,1.276,7.8
152-03-4217,B,Mandalay,Normal,Home and lifestyle,11.28,9,9,,5.1%, $101.52 ,3/17/2019,11:55:00 AM,Credit card,101.52,4.761904762,5.076,4.3
533-66-5566,B,Mandalay,Normal,Home and lifestyle,51.07,7,7,,17.9%, $357.49 ,1/12/2019,11:42:00 AM,Cash,357.49,4.761904762,17.8745,7
124-31-1458,A,Yangon,Customer,Electronic accessories,79.59,3,3,,11.9%, $238.77 ,1/8/2019,2:30:00 PM,Cash,238.77,4.761904762,11.9385,6.6
176-78-1170,C,Naypyitaw,Customer,Health and beauty,33.81,3,3,,5.1%, $101.43 ,1/26/2019,3:11:00 PM,Ewallet,101.43,4.761904762,5.0715,7.3
361-59-0574,B,Mandalay,Customer,Sports and travel,90.53,8,8,,36.2%, $724.24 ,3/15/2019,2:48:00 PM,Credit card,724.24,4.761904762,36.212,6.5
101-81-4070,C,Naypyitaw,Customer,Health and beauty,62.82,2,2,,6.3%, $125.64 ,1/17/2019,12:36:00 PM,Ewallet,125.64,4.761904762,6.282,4.9
631-34-1880,C,Naypyitaw,Customer,Food and beverages,24.31,3,3,,3.6%, $72.93 ,1/8/2019,7:09:00 PM,Credit card,72.93,4.761904762,3.6465,4.3
852-82-2749,A,Yangon,Normal,Sports and travel,64.59,4,4,,12.9%, $258.36 ,1/6/2019,1:35:00 PM,Ewallet,258.36,4.761904762,12.918,9.3
873-14-6353,A,Yangon,Customer,Food and beverages,24.82,7,7,,8.7%, $173.74 ,2/16/2019,10:33:00 AM,Credit card,173.74,4.761904762,8.687,7.1
584-66-4073,C,Naypyitaw,Normal,Fashion accessories,56.5,1,1,,2.8%, $56.50 ,3/13/2019,3:45:00 PM,Ewallet,56.5,4.761904762,2.825,9.6
544-55-9589,B,Mandalay,Customer,Electronic accessories,21.43,10,10,,10.7%, $214.30 ,1/28/2019,11:51:00 AM,Cash,214.3,4.761904762,10.715,6.2
166-19-2553,A,Yangon,Customer,Sports and travel,89.06,6,6,,26.7%, $534.36 ,1/18/2019,5:26:00 PM,Cash,534.36,4.761904762,26.718,9.9
737-88-5876,A,Yangon,Customer,Home and lifestyle,23.29,4,4,,4.7%, $93.16 ,3/19/2019,11:52:00 AM,Credit card,93.16,4.761904762,4.658,5.9
154-87-7367,C,Naypyitaw,Normal,Home and lifestyle,65.26,8,8,,26.1%, $522.08 ,3/15/2019,2:04:00 PM,Ewallet,522.08,4.761904762,26.104,6.3
885-56-0389,C,Naypyitaw,Customer,Fashion accessories,52.35,1,1,,2.6%, $52.35 ,2/12/2019,5:49:00 PM,Cash,52.35,4.761904762,2.6175,4
608-05-3804,B,Mandalay,Customer,Electronic accessories,39.75,1,1,,2.0%, $39.75 ,2/25/2019,8:19:00 PM,Cash,39.75,4.761904762,1.9875,6.1
448-61-3783,A,Yangon,Normal,Electronic accessories,90.02,8,8,,36.0%, $720.16 ,3/21/2019,4:08:00 PM,Credit card,720.16,4.761904762,36.008,4.5
761-49-0439,B,Mandalay,Customer,Electronic accessories,12.1,8,8,,4.8%, $96.80 ,1/19/2019,10:17:00 AM,Ewallet,96.8,4.761904762,4.84,8.6
490-95-0021,B,Mandalay,Customer,Food and beverages,33.21,10,10,,16.6%, $332.10 ,1/8/2019,2:25:00 PM,Ewallet,332.1,4.761904762,16.605,6
115-38-7388,C,Naypyitaw,Customer,Fashion accessories,10.18,8,8,,4.1%, $81.44 ,3/30/2019,12:51:00 PM,Credit card,81.44,4.761904762,4.072,9.5
311-13-6971,B,Mandalay,Customer,Sports and travel,31.99,10,10,,16.0%, $319.90 ,2/20/2019,3:18:00 PM,Credit card,319.9,4.761904762,15.995,9.9
291-55-6563,A,Yangon,Customer,Home and lifestyle,34.42,6,6,,10.3%, $206.52 ,3/30/2019,12:45:00 PM,Ewallet,206.52,4.761904762,10.326,7.5
548-48-3156,A,Yangon,Customer,Food and beverages,83.34,2,2,,8.3%, $166.68 ,3/19/2019,1:37:00 PM,Cash,166.68,4.761904762,8.334,7.6
460-93-5834,A,Yangon,Normal,Sports and travel,45.58,7,7,,16.0%, $319.06 ,1/13/2019,10:03:00 AM,Cash,319.06,4.761904762,15.953,5
325-89-4209,A,Yangon,Customer,Food and beverages,87.9,1,1,,4.4%, $87.90 ,2/5/2019,7:42:00 PM,Ewallet,87.9,4.761904762,4.395,6.7
884-80-6021,A,Yangon,Customer,Electronic accessories,73.47,10,10,,36.7%, $734.70 ,3/23/2019,1:14:00 PM,Ewallet,734.7,4.761904762,36.735,9.5
137-74-8729,C,Naypyitaw,Normal,Fashion accessories,12.19,8,8,,4.9%, $97.52 ,3/13/2019,12:47:00 PM,Ewallet,97.52,4.761904762,4.876,6.8
880-46-5796,A,Yangon,Customer,Sports and travel,76.92,10,10,,38.5%, $769.20 ,3/17/2019,7:53:00 PM,Ewallet,769.2,4.761904762,38.46,5.6
389-70-2397,C,Naypyitaw,Normal,Health and beauty,83.66,5,5,,20.9%, $418.30 ,2/21/2019,10:26:00 AM,Cash,418.3,4.761904762,20.915,7.2
114-35-5271,B,Mandalay,Normal,Electronic accessories,57.91,8,8,,23.2%, $463.28 ,2/7/2019,3:06:00 PM,Cash,463.28,4.761904762,23.164,8.1
607-76-6216,C,Naypyitaw,Customer,Fashion accessories,92.49,5,5,,23.1%, $462.45 ,3/2/2019,4:35:00 PM,Credit card,462.45,4.761904762,23.1225,8.6
715-20-1673,B,Mandalay,Normal,Electronic accessories,28.38,5,5,,7.1%, $141.90 ,3/6/2019,8:57:00 PM,Cash,141.9,4.761904762,7.095,9.4
811-35-1094,B,Mandalay,Customer,Electronic accessories,50.45,6,6,,15.1%, $302.70 ,2/6/2019,3:16:00 PM,Credit card,302.7,4.761904762,15.135,8.9
699-88-1972,B,Mandalay,Normal,Health and beauty,99.16,8,8,,39.7%, $793.28 ,1/28/2019,5:47:00 PM,Credit card,793.28,4.761904762,39.664,4.2
781-84-8059,C,Naypyitaw,Normal,Fashion accessories,60.74,7,7,,21.3%, $425.18 ,1/18/2019,4:23:00 PM,Ewallet,425.18,4.761904762,21.259,5
409-49-6995,C,Naypyitaw,Customer,Food and beverages,47.27,6,6,,14.2%, $283.62 ,2/5/2019,10:17:00 AM,Cash,283.62,4.761904762,14.181,8.8
725-54-0677,C,Naypyitaw,Customer,Health and beauty,85.6,7,7,,30.0%, $599.20 ,3/2/2019,1:50:00 PM,Cash,599.2,4.761904762,29.96,5.3
146-09-5432,A,Yangon,Customer,Food and beverages,35.04,9,9,,15.8%, $315.36 ,2/9/2019,7:17:00 PM,Ewallet,315.36,4.761904762,15.768,4.6
377-79-7592,C,Naypyitaw,Customer,Electronic accessories,44.84,9,9,,20.2%, $403.56 ,1/14/2019,2:00:00 PM,Credit card,403.56,4.761904762,20.178,7.5
509-10-0516,B,Mandalay,Normal,Home and lifestyle,45.97,4,4,,9.2%, $183.88 ,2/9/2019,12:02:00 PM,Ewallet,183.88,4.761904762,9.194,5.1
595-94-9924,A,Yangon,Customer,Health and beauty,27.73,5,5,,6.9%, $138.65 ,3/26/2019,8:21:00 PM,Credit card,138.65,4.761904762,6.9325,4.2
865-41-9075,A,Yangon,Normal,Food and beverages,11.53,7,7,,4.0%, $80.71 ,1/28/2019,5:35:00 PM,Cash,80.71,4.761904762,4.0355,8.1
545-07-8534,C,Naypyitaw,Normal,Health and beauty,58.32,2,2,,5.8%, $116.64 ,2/14/2019,12:42:00 PM,Ewallet,116.64,4.761904762,5.832,6
118-62-1812,C,Naypyitaw,Customer,Home and lifestyle,78.38,4,4,,15.7%, $313.52 ,3/24/2019,5:56:00 PM,Cash,313.52,4.761904762,15.676,7.9
450-42-3339,C,Naypyitaw,Normal,Health and beauty,84.61,10,10,,42.3%, $846.10 ,2/9/2019,6:58:00 PM,Credit card,846.1,4.761904762,42.305,8.8
851-98-3555,B,Mandalay,Normal,Health and beauty,82.88,5,5,,20.7%, $414.40 ,3/24/2019,2:08:00 PM,Credit card,414.4,4.761904762,20.72,6.6
186-71-5196,A,Yangon,Customer,Food and beverages,79.54,2,2,,8.0%, $159.08 ,3/27/2019,4:30:00 PM,Ewallet,159.08,4.761904762,7.954,6.2
624-01-8356,B,Mandalay,Normal,Home and lifestyle,49.01,10,10,,24.5%, $490.10 ,1/27/2019,10:44:00 AM,Credit card,490.1,4.761904762,24.505,4.2
313-66-9943,B,Mandalay,Customer,Food and beverages,29.15,3,3,,4.4%, $87.45 ,3/27/2019,8:29:00 PM,Credit card,87.45,4.761904762,4.3725,7.3
151-27-8496,C,Naypyitaw,Normal,Electronic accessories,56.13,4,4,,11.2%, $224.52 ,1/19/2019,11:43:00 AM,Ewallet,224.52,4.761904762,11.226,8.6
453-33-6436,A,Yangon,Normal,Home and lifestyle,93.12,8,8,,37.2%, $744.96 ,2/7/2019,10:09:00 AM,Cash,744.96,4.761904762,37.248,6.8
522-57-8364,A,Yangon,Customer,Fashion accessories,51.34,8,8,,20.5%, $410.72 ,1/31/2019,10:00:00 AM,Ewallet,410.72,4.761904762,20.536,7.6
459-45-2396,A,Yangon,Customer,Food and beverages,99.6,3,3,,14.9%, $298.80 ,2/25/2019,6:45:00 PM,Cash,298.8,4.761904762,14.94,5.8
717-96-4189,C,Naypyitaw,Normal,Electronic accessories,35.49,6,6,,10.6%, $212.94 ,2/2/2019,12:40:00 PM,Cash,212.94,4.761904762,10.647,4.1
722-13-2115,C,Naypyitaw,Customer,Sports and travel,42.85,1,1,,2.1%, $42.85 ,3/14/2019,3:36:00 PM,Credit card,42.85,4.761904762,2.1425,9.3
749-81-8133,A,Yangon,Normal,Fashion accessories,94.67,4,4,,18.9%, $378.68 ,3/11/2019,12:04:00 PM,Cash,378.68,4.761904762,18.934,6.8
777-67-2495,B,Mandalay,Normal,Home and lifestyle,68.97,3,3,,10.3%, $206.91 ,2/22/2019,11:26:00 AM,Ewallet,206.91,4.761904762,10.3455,8.7
636-98-3364,B,Mandalay,Customer,Electronic accessories,26.26,3,3,,3.9%, $78.78 ,3/2/2019,12:36:00 PM,Ewallet,78.78,4.761904762,3.939,6.3
246-55-6923,C,Naypyitaw,Customer,Home and lifestyle,35.79,9,9,,16.1%, $322.11 ,3/10/2019,3:06:00 PM,Credit card,322.11,4.761904762,16.1055,5.1
181-82-6255,B,Mandalay,Normal,Home and lifestyle,16.37,6,6,,4.9%, $98.22 ,2/8/2019,10:58:00 AM,Cash,98.22,4.761904762,4.911,7
838-02-1821,C,Naypyitaw,Customer,Home and lifestyle,12.73,2,2,,1.3%, $25.46 ,2/22/2019,12:10:00 PM,Credit card,25.46,4.761904762,1.273,5.2
887-42-0517,C,Naypyitaw,Normal,Sports and travel,83.14,7,7,,29.1%, $581.98 ,1/10/2019,10:31:00 AM,Credit card,581.98,4.761904762,29.099,6.6
457-12-0244,C,Naypyitaw,Customer,Sports and travel,35.22,6,6,,10.6%, $211.32 ,3/14/2019,1:49:00 PM,Ewallet,211.32,4.761904762,10.566,6.5
226-34-0034,B,Mandalay,Normal,Electronic accessories,13.78,4,4,,2.8%, $55.12 ,1/10/2019,11:10:00 AM,Ewallet,55.12,4.761904762,2.756,9
321-49-7382,B,Mandalay,Customer,Sports and travel,88.31,1,1,,4.4%, $88.31 ,2/15/2019,5:38:00 PM,Credit card,88.31,4.761904762,4.4155,5.2
397-25-8725,A,Yangon,Customer,Health and beauty,39.62,9,9,,17.8%, $356.58 ,1/13/2019,5:54:00 PM,Credit card,356.58,4.761904762,17.829,6.8
431-66-2305,B,Mandalay,Normal,Electronic accessories,88.25,9,9,,39.7%, $794.25 ,2/15/2019,8:51:00 PM,Credit card,794.25,4.761904762,39.7125,7.6
825-94-5922,B,Mandalay,Normal,Sports and travel,25.31,2,2,,2.5%, $50.62 ,3/2/2019,7:26:00 PM,Ewallet,50.62,4.761904762,2.531,7.2
641-62-7288,B,Mandalay,Normal,Home and lifestyle,99.92,6,6,,30.0%, $599.52 ,3/24/2019,1:33:00 PM,Ewallet,599.52,4.761904762,29.976,7.1
756-93-1854,C,Naypyitaw,Customer,Fashion accessories,83.35,2,2,,8.3%, $166.70 ,2/2/2019,2:05:00 PM,Credit card,166.7,4.761904762,8.335,9.5
243-55-8457,A,Yangon,Normal,Food and beverages,74.44,10,10,,37.2%, $744.40 ,2/27/2019,11:40:00 AM,Ewallet,744.4,4.761904762,37.22,5.1
458-10-8612,C,Naypyitaw,Normal,Health and beauty,64.08,7,7,,22.4%, $448.56 ,1/20/2019,12:27:00 PM,Ewallet,448.56,4.761904762,22.428,7.6
501-61-1753,B,Mandalay,Normal,Home and lifestyle,63.15,6,6,,18.9%, $378.90 ,1/3/2019,8:24:00 PM,Ewallet,378.9,4.761904762,18.945,9.8
235-06-8510,C,Naypyitaw,Customer,Home and lifestyle,85.72,3,3,,12.9%, $257.16 ,1/24/2019,8:59:00 PM,Ewallet,257.16,4.761904762,12.858,5.1
433-08-7822,C,Naypyitaw,Normal,Health and beauty,78.89,7,7,,27.6%, $552.23 ,1/5/2019,7:48:00 PM,Ewallet,552.23,4.761904762,27.6115,7.5
361-85-2571,A,Yangon,Normal,Sports and travel,89.48,5,5,,22.4%, $447.40 ,3/30/2019,10:18:00 AM,Cash,447.4,4.761904762,22.37,7.4
131-70-8179,A,Yangon,Customer,Health and beauty,92.09,3,3,,13.8%, $276.27 ,2/17/2019,4:27:00 PM,Cash,276.27,4.761904762,13.8135,4.2
500-02-2261,C,Naypyitaw,Normal,Food and beverages,57.29,6,6,,17.2%, $343.74 ,3/21/2019,5:04:00 PM,Ewallet,343.74,4.761904762,17.187,5.9
720-72-2436,A,Yangon,Normal,Food and beverages,66.52,4,4,,13.3%, $266.08 ,3/2/2019,6:14:00 PM,Ewallet,266.08,4.761904762,13.304,6.9
702-83-5291,C,Naypyitaw,Customer,Fashion accessories,99.82,9,9,,44.9%, $898.38 ,3/27/2019,10:43:00 AM,Cash,898.38,4.761904762,44.919,6.6
809-69-9497,A,Yangon,Normal,Home and lifestyle,45.68,10,10,,22.8%, $456.80 ,1/19/2019,7:30:00 PM,Ewallet,456.8,4.761904762,22.84,5.7
449-16-6770,A,Yangon,Normal,Health and beauty,50.79,5,5,,12.7%, $253.95 ,2/19/2019,2:53:00 PM,Credit card,253.95,4.761904762,12.6975,5.3
333-23-2632,A,Yangon,Customer,Health and beauty,10.08,7,7,,3.5%, $70.56 ,3/28/2019,8:14:00 PM,Cash,70.56,4.761904762,3.528,4.2
489-82-1237,A,Yangon,Normal,Electronic accessories,93.88,7,7,,32.9%, $657.16 ,1/5/2019,11:51:00 AM,Credit card,657.16,4.761904762,32.858,7.3
859-97-6048,C,Naypyitaw,Customer,Electronic accessories,84.25,2,2,,8.4%, $168.50 ,3/26/2019,2:13:00 PM,Credit card,168.5,4.761904762,8.425,5.3
676-10-2200,B,Mandalay,Customer,Fashion accessories,53.78,1,1,,2.7%, $53.78 ,2/3/2019,8:13:00 PM,Ewallet,53.78,4.761904762,2.689,4.7
373-88-1424,C,Naypyitaw,Customer,Home and lifestyle,35.81,5,5,,9.0%, $179.05 ,2/6/2019,6:44:00 PM,Ewallet,179.05,4.761904762,8.9525,7.9
365-16-4334,B,Mandalay,Normal,Food and beverages,26.43,8,8,,10.6%, $211.44 ,2/24/2019,2:26:00 PM,Ewallet,211.44,4.761904762,10.572,8.9
503-21-4385,B,Mandalay,Customer,Health and beauty,39.91,3,3,,6.0%, $119.73 ,2/21/2019,12:40:00 PM,Ewallet,119.73,4.761904762,5.9865,9.3
305-89-2768,B,Mandalay,Customer,Home and lifestyle,21.9,3,3,,3.3%, $65.70 ,1/9/2019,6:43:00 PM,Ewallet,65.7,4.761904762,3.285,4.7
574-80-1489,B,Mandalay,Customer,Food and beverages,62.85,4,4,,12.6%, $251.40 ,2/25/2019,1:22:00 PM,Ewallet,251.4,4.761904762,12.57,8.7
784-08-0310,C,Naypyitaw,Customer,Food and beverages,21.04,4,4,,4.2%, $84.16 ,1/13/2019,1:58:00 PM,Cash,84.16,4.761904762,4.208,7.6
200-40-6154,B,Mandalay,Customer,Home and lifestyle,65.91,6,6,,19.8%, $395.46 ,2/9/2019,11:45:00 AM,Cash,395.46,4.761904762,19.773,5.7
846-10-0341,A,Yangon,Normal,Fashion accessories,42.57,7,7,,14.9%, $297.99 ,1/6/2019,11:51:00 AM,Cash,297.99,4.761904762,14.8995,6.8
577-34-7579,C,Naypyitaw,Customer,Food and beverages,50.49,9,9,,22.7%, $454.41 ,1/10/2019,5:16:00 PM,Cash,454.41,4.761904762,22.7205,5.4
430-02-3888,B,Mandalay,Normal,Electronic accessories,46.02,6,6,,13.8%, $276.12 ,2/7/2019,3:55:00 PM,Cash,276.12,4.761904762,13.806,7.1
